player_id,player_name,contract_type,base_salary_gbp,performance_bonus_gbp,total_package_gbp,contract_length_years,contract_status,release_clause_gbp,value_score,risk_score,salary_band
291,Mitchell Maxwell,Domestic,46000,8000,54000,1,Active,31000,72.8,12.93,Strong squad asset
292,Henry Conway,Academy,46000,3000,49000,2,Active,27000,71.2,12.35,Strong squad asset
293,Dean Steyn,Overseas,117000,23000,140000,3,Active,134000,82.9,20.93,High-value starter
294,Saim Butt,Domestic,57000,4000,61000,1,Active,53000,66.0,8.87,Strong squad asset
295,Kasun Asalanka,Domestic,85000,9000,94000,2,Active,77000,77.6,18.38,High-value starter
296,Obed Gayle,Academy,103000,14000,117000,3,Active,118000,82.1,19.23,High-value starter
297,Stuart Brook,Domestic,71000,7000,78000,1,Active,62000,65.5,6.68,Strong squad asset
298,Jack Lawrence,Overseas,89000,14000,103000,2,Active,125000,78.2,28.11,High-value starter
299,Sam Ali,Domestic,108000,6000,114000,2,Active,153000,82.7,20.3,High-value starter
300,Ben Anderson,Academy,47000,7000,54000,2,Active,51000,72.1,34.14,Strong squad asset
301,Rishabh Pandya,Domestic,82000,10000,92000,2,Active,67000,84.0,17.62,High-value starter
302,Jofra Pope,Academy,63000,9000,72000,1,Expiring,94000,68.7,26.24,Strong squad asset
303,Peter Khawaja,Academy,152000,22000,174000,2,Active,78000,86.0,18.68,Elite / overseas-standard
304,Kane Blundell,Domestic,108000,20000,128000,3,Active,136000,75.6,34.85,High-value starter
305,Lungi Fortuin,Domestic,112000,22000,134000,2,Active,89000,83.6,7.56,High-value starter
306,Saud Khan,Academy,123000,20000,143000,2,Active,170000,81.8,33.11,High-value starter
307,Angelo Hasaranga,Academy,63000,6000,69000,1,Active,39000,74.9,28.35,Strong squad asset
308,Sunil McCoy,Overseas,94000,6000,100000,3,Active,112000,77.4,25.08,High-value starter
309,Matt Brook,Academy,72000,12000,84000,1,Active,67000,66.7,11.9,Strong squad asset
310,Tom Lawrence,Domestic,54000,5000,59000,1,Active,79000,65.6,9.63,Strong squad asset
311,Moeen Potts,Academy,99000,16000,115000,2,Active,73000,79.2,26.22,High-value starter
312,Harry Root,Domestic,83000,8000,91000,3,Expiring,123000,82.2,18.29,High-value starter
313,Shubman Yadav,Overseas,45000,7000,52000,2,Active,45000,72.4,12.27,Strong squad asset
314,Jamie Rashid,Domestic,78000,15000,93000,1,Active,101000,66.6,11.9,Strong squad asset
315,Cooper Turner,Domestic,40000,7000,47000,1,Active,39000,61.0,17.74,Development / squad
316,Kane Boult,Overseas,69000,9000,78000,2,Active,92000,73.2,10.0,Strong squad asset
317,Tony Maharaj,Overseas,59000,5000,64000,1,Active,45000,68.2,27.06,Strong squad asset
318,Agha Shakeel,Overseas,133000,23000,156000,2,Active,187000,86.0,24.61,Elite / overseas-standard
319,Dinesh Lakmal,Domestic,50000,9000,59000,2,Active,44000,70.9,25.22,Strong squad asset
320,Kieran Bravo,Domestic,53000,5000,58000,2,Active,38000,70.9,15.4,Strong squad asset
321,Matt Crawley,Domestic,104000,18000,122000,2,Active,134000,77.2,23.52,High-value starter
322,Chris Anderson,Domestic,112000,10000,122000,2,Active,133000,80.7,33.67,High-value starter
323,Jos Bairstow,Academy,68000,8000,76000,1,Active,95000,69.6,13.53,Strong squad asset
324,Jofra Potts,Overseas,92000,8000,100000,1,Active,96000,78.0,17.1,High-value starter
325,Prasidh Shaw,Domestic,122000,20000,142000,2,Active,75000,76.2,27.91,High-value starter
326,Dom Curran,Domestic,70000,10000,80000,1,Active,39000,74.9,24.73,Strong squad asset
327,Marcus Maxwell,Academy,104000,13000,117000,3,Active,111000,77.4,19.36,High-value starter
328,Colin Williamson,Academy,66000,4000,70000,1,Active,73000,71.3,15.57,Strong squad asset
329,Tony Mulder,Academy,98000,11000,109000,2,Active,57000,79.7,18.28,High-value starter
330,Sarfaraz Rizwan,Domestic,53000,10000,63000,2,Active,68000,71.6,8.89,Strong squad asset
331,Nuwan Udana,Domestic,96000,17000,113000,2,Active,85000,82.5,16.92,High-value starter
332,Jayden Mayers,Domestic,38000,6000,44000,2,Active,21000,63.9,20.65,Development / squad
333,Liam Wood,Academy,45000,6000,51000,1,Active,48000,74.7,31.95,Strong squad asset
334,Jason Pope,Domestic,49000,2000,51000,2,Active,64000,72.3,22.17,Strong squad asset
335,Brydon Crawley,Academy,46000,5000,51000,1,Active,52000,71.7,7.31,Strong squad asset
336,Ollie Ali,Domestic,81000,12000,93000,2,Expiring,43000,81.6,26.33,High-value starter
337,Rishabh Siraj,Domestic,74000,4000,78000,1,Active,40000,69.8,11.39,Strong squad asset
338,Jos Salt,Academy,111000,12000,123000,3,Active,108000,78.7,18.97,High-value starter
339,Marcus Carey,Academy,101000,7000,108000,1,Active,129000,78.2,11.64,High-value starter
340,Kane Duffy,Overseas,48000,4000,52000,2,Active,44000,69.0,13.51,Strong squad asset
341,Reeza Jansen,Academy,102000,11000,113000,3,Released,85000,82.2,6.39,High-value starter
342,Yasir Shakeel,Domestic,31000,3000,34000,1,Active,44000,64.3,12.39,Development / squad
343,Thisara Karunaratne,Overseas,51000,8000,59000,2,Active,29000,74.6,28.65,Strong squad asset
344,Roston Sammy,Overseas,60000,7000,67000,1,Active,34000,69.1,34.4,Strong squad asset
345,Jofra Anderson,Domestic,97000,11000,108000,3,Active,64000,82.3,5.65,High-value starter
346,Dom Bethell,Domestic,107000,12000,119000,2,Active,151000,75.7,26.43,High-value starter
347,Ben Wood,Overseas,35000,4000,39000,1,Active,39000,63.1,13.13,Development / squad
348,Brydon Ali,Domestic,127000,19000,146000,2,Active,128000,88.2,13.51,Elite / overseas-standard
349,Suryakumar Pant,Domestic,96000,6000,102000,2,Active,123000,78.2,31.29,High-value starter
350,Rehan Carse,Domestic,66000,3000,69000,1,Active,57000,73.2,9.77,Strong squad asset
351,Steve Philippe,Overseas,102000,19000,121000,3,Active,66000,77.1,24.99,High-value starter
352,Kane Ferguson,Domestic,74000,7000,81000,2,Active,79000,70.4,12.51,Strong squad asset
353,Wayne Amla,Domestic,109000,10000,119000,3,Active,159000,76.8,29.78,High-value starter
354,Usama Khurram,Academy,87000,6000,93000,1,Active,122000,79.5,25.45,High-value starter
355,Sachith Embuldeniya,Overseas,83000,7000,90000,2,Active,78000,78.3,22.68,High-value starter
356,Dwayne Brooks,Academy,67000,12000,79000,2,Active,41000,74.2,31.77,Strong squad asset
357,Joe Stokes,Overseas,81000,9000,90000,2,Expiring,76000,77.8,9.15,High-value starter
358,Joe Crawley,Academy,106000,20000,126000,1,Released,123000,80.8,7.52,High-value starter
359,Jason Ahmed,Overseas,122000,16000,138000,2,Active,97000,82.5,18.53,High-value starter
360,Stuart Rashid,Overseas,105000,16000,121000,1,Expiring,119000,77.2,28.18,High-value starter
361,Rishabh Pant,Academy,58000,4000,62000,2,Released,74000,73.2,22.28,Strong squad asset
362,Stuart Bairstow,Domestic,36000,6000,42000,1,Active,37000,58.3,25.03,Development / squad
363,Adam Short,Domestic,61000,7000,68000,1,Released,38000,65.6,10.55,Strong squad asset
364,Henry Duffy,Overseas,33000,6000,39000,1,Active,29000,58.5,25.7,Development / squad
365,Anrich Miller,Academy,77000,8000,85000,2,Active,82000,74.6,24.29,Strong squad asset
366,Salman Aslam,Domestic,97000,14000,111000,2,Active,114000,76.5,26.2,High-value starter
367,Akila Chameera,Overseas,123000,8000,131000,2,Active,129000,81.5,16.34,High-value starter
368,Kavem Walsh,Domestic,120000,13000,133000,2,Expiring,66000,79.2,33.26,High-value starter
369,Jack Root,Overseas,51000,6000,57000,1,Active,33000,70.1,7.38,Strong squad asset
370,Jofra Lawrence,Domestic,47000,9000,56000,1,Active,36000,72.9,5.64,Strong squad asset
371,Tom Buttler,Domestic,84000,6000,90000,2,Released,65000,83.5,23.62,High-value starter
372,Joe Rashid,Academy,20000,1000,21000,1,Active,20000,61.4,14.06,Development / squad
373,Jasprit Kohli,Domestic,48000,6000,54000,1,Active,32000,70.5,11.82,Strong squad asset
374,Ollie Brook,Academy,68000,3000,71000,2,Expiring,39000,71.4,19.93,Strong squad asset
375,David Philippe,Overseas,21000,4000,25000,1,Active,16000,60.9,13.99,Development / squad
376,Michael Conway,Domestic,56000,9000,65000,1,Active,63000,68.1,15.67,Strong squad asset
377,Dale Rickelton,Academy,74000,9000,83000,2,Active,59000,72.4,23.65,Strong squad asset
378,Babar Khushdil,Overseas,45000,3000,48000,1,Active,40000,70.7,15.1,Strong squad asset
379,Niroshan de Silva,Overseas,73000,4000,77000,2,Active,68000,69.7,36.78,Strong squad asset
380,Jayden Gayle,Domestic,92000,7000,99000,2,Active,74000,76.9,21.9,High-value starter
381,Jason Sibley,Overseas,85000,13000,98000,3,Expiring,125000,77.2,25.58,High-value starter
382,Rehan Sibley,Domestic,111000,14000,125000,1,Active,82000,75.2,19.11,High-value starter
383,Chris Overton,Domestic,108000,12000,120000,1,Active,59000,75.4,17.24,High-value starter
384,Moeen Stokes,Academy,119000,13000,132000,2,Released,166000,79.1,18.6,High-value starter
385,Sanju Chahal,Overseas,38000,6000,44000,1,Expiring,46000,64.8,9.39,Development / squad
386,Jofra Stokes,Domestic,40000,6000,46000,1,Active,40000,64.6,16.67,Development / squad
387,Scott Conway,Domestic,92000,11000,103000,3,Active,82000,77.2,20.78,High-value starter
388,Trent Williamson,Overseas,51000,9000,60000,2,Active,43000,71.7,11.89,Strong squad asset
389,Lizaad Parnell,Domestic,71000,8000,79000,1,Expiring,81000,70.4,9.0,Strong squad asset
390,Tayyab Mir,Domestic,116000,15000,131000,2,Active,107000,77.9,26.5,High-value starter
391,Charith Vandersay,Academy,124000,13000,137000,3,Active,67000,82.7,25.31,High-value starter
392,Jason Russell,Domestic,30000,4000,34000,1,Active,31000,59.8,29.22,Development / squad
393,Mark Carse,Domestic,96000,12000,108000,2,Active,74000,81.1,17.08,High-value starter
394,Adil Wood,Domestic,72000,14000,86000,1,Active,93000,70.5,37.03,Strong squad asset
395,Chris Roy,Overseas,56000,5000,61000,1,Expiring,70000,68.3,8.83,Strong squad asset
396,Rehan Ahmed,Academy,77000,9000,86000,1,Active,41000,72.2,33.9,Strong squad asset
397,Yuzvendra Rahul,Academy,118000,11000,129000,1,Active,112000,78.0,10.64,High-value starter
398,Matt Roy,Domestic,60000,11000,71000,1,Active,53000,71.5,5.7,Strong squad asset
399,Cameron Head,Academy,113000,11000,124000,3,Active,116000,82.6,28.36,High-value starter
400,Martin Mitchell,Overseas,113000,13000,126000,3,Active,93000,77.9,23.48,High-value starter
401,Lizaad Fortuin,Domestic,48000,6000,54000,1,Active,58000,74.3,6.29,Strong squad asset
402,Mohammad Rizwan,Academy,120000,14000,134000,1,Released,153000,75.1,19.43,High-value starter
403,Dasun Rajapaksa,Academy,62000,3000,65000,1,Active,63000,74.1,16.48,Strong squad asset
404,Sunil Seales,Domestic,73000,12000,85000,2,Active,78000,70.0,8.68,Strong squad asset
405,James Ali,Domestic,94000,4000,98000,1,Active,61000,75.8,8.22,High-value starter
406,Mark Salt,Overseas,120000,13000,133000,2,Active,170000,80.2,17.86,High-value starter
407,Zak Broad,Academy,29000,4000,33000,1,Active,29000,60.8,25.25,Development / squad
408,Sam Archer,Academy,80000,9000,89000,2,Active,116000,76.2,14.65,High-value starter
409,Deepak Kohli,Domestic,42000,7000,49000,1,Active,35000,61.3,13.93,Development / squad
410,Adil Crawley,Academy,84000,10000,94000,2,Released,65000,75.7,14.66,High-value starter
411,Usman Carey,Domestic,94000,17000,111000,3,Released,119000,81.9,26.1,High-value starter
412,Adam Munro,Academy,122000,19000,141000,2,Active,103000,84.6,20.82,High-value starter
413,Andile Mulder,Academy,43000,3000,46000,1,Active,50000,59.1,23.75,Development / squad
414,Saim Abbasi,Domestic,105000,18000,123000,2,Released,136000,76.9,14.56,High-value starter
415,Asitha Dananjaya,Overseas,67000,3000,70000,2,Released,38000,68.7,6.69,Strong squad asset
416,Dwayne Russell,Academy,60000,5000,65000,2,Active,42000,71.2,9.84,Strong squad asset
417,Joe Pope,Overseas,55000,10000,65000,2,Active,35000,67.2,13.99,Strong squad asset
418,Adil Bairstow,Domestic,94000,5000,99000,1,Expiring,68000,79.2,13.51,High-value starter
419,Craig Sibley,Domestic,68000,4000,72000,1,Active,66000,68.8,14.91,Strong squad asset
420,Dom Carse,Overseas,113000,5000,118000,1,Active,161000,77.6,22.15,High-value starter
421,Tilak Chahar,Academy,72000,13000,85000,2,Expiring,70000,68.9,35.2,Strong squad asset
422,Rehan Crawley,Domestic,72000,7000,79000,1,Active,101000,69.8,22.4,Strong squad asset
423,Aaron Warner,Domestic,48000,7000,55000,1,Active,59000,67.7,14.1,Strong squad asset
424,Will Chapman,Domestic,62000,6000,68000,1,Active,88000,69.3,13.55,Strong squad asset
425,Lizaad Philander,Overseas,82000,16000,98000,1,Active,81000,78.5,28.38,High-value starter
426,Shan Rizwan,Domestic,104000,5000,109000,3,Active,63000,79.3,10.35,High-value starter
427,Suranga Udana,Overseas,60000,11000,71000,1,Active,89000,69.2,12.2,Strong squad asset
428,Kavem Mayers,Domestic,119000,21000,140000,3,Active,82000,76.3,19.56,High-value starter
429,Dom Lawrence,Domestic,57000,5000,62000,1,Active,65000,65.6,9.73,Strong squad asset
430,Moeen Broad,Domestic,49000,7000,56000,1,Active,52000,74.6,13.75,Strong squad asset
431,Jonny Overton,Overseas,86000,6000,92000,1,Expiring,120000,76.7,23.79,High-value starter
432,Rehan Anderson,Academy,114000,11000,125000,3,Active,67000,78.7,9.97,High-value starter
433,Axar Jadeja,Overseas,107000,13000,120000,2,Expiring,54000,81.3,23.06,High-value starter
434,Harry Salt,Domestic,48000,5000,53000,2,Active,39000,70.6,21.26,Strong squad asset
435,Marcus Khawaja,Domestic,47000,6000,53000,1,Active,26000,73.5,7.18,Strong squad asset
436,Doug O'Rourke,Domestic,37000,4000,41000,1,Active,43000,62.8,13.58,Development / squad
437,Kagiso Miller,Academy,47000,3000,50000,2,Expiring,37000,71.7,24.47,Strong squad asset
438,Mohammad Saleem,Overseas,116000,9000,125000,2,Active,75000,80.6,18.29,High-value starter
439,Dinesh Shanaka,Domestic,69000,10000,79000,2,Expiring,86000,70.1,36.1,Strong squad asset
440,Rovman Russell,Domestic,83000,12000,95000,1,Active,106000,80.5,10.25,High-value starter
441,Dom Salt,Academy,83000,12000,95000,2,Active,88000,77.7,13.15,High-value starter
442,Ben Sibley,Domestic,79000,13000,92000,1,Expiring,55000,69.5,10.41,Strong squad asset
443,Ollie Pope,Domestic,96000,9000,105000,1,Active,59000,76.4,7.37,High-value starter
444,Adil Archer,Overseas,57000,4000,61000,1,Active,33000,67.2,14.93,Strong squad asset
445,Mohammed Pant,Academy,40000,4000,44000,1,Active,25000,65.0,14.69,Development / squad
446,Stuart Potts,Domestic,122000,16000,138000,2,Active,143000,76.8,27.22,High-value starter
447,David Turner,Domestic,79000,12000,91000,1,Active,103000,67.6,17.33,Strong squad asset
448,Will Boult,Academy,162000,9000,171000,2,Active,194000,86.8,29.03,Elite / overseas-standard
449,Anrich Fortuin,Domestic,58000,11000,69000,1,Active,45000,69.3,6.53,Strong squad asset
450,Babar Khurram,Domestic,83000,13000,96000,1,Released,95000,75.5,18.98,High-value starter
451,Chaturanga Chameera,Domestic,72000,7000,79000,1,Expiring,68000,66.3,12.49,Strong squad asset
452,Roston Chase,Overseas,64000,6000,70000,2,Active,74000,70.0,20.55,Strong squad asset
453,Rehan Roy,Overseas,146000,21000,167000,2,Active,99000,85.7,17.13,Elite / overseas-standard
454,Jos Woakes,Overseas,42000,5000,47000,1,Active,51000,62.1,21.84,Development / squad
455,Brydon Ahmed,Overseas,85000,14000,99000,1,Active,125000,78.9,7.01,High-value starter
456,Sam Ahmed,Academy,62000,9000,71000,2,Active,54000,69.6,13.99,Strong squad asset
457,Shubman Gaikwad,Domestic,45000,5000,50000,1,Active,30000,74.6,10.6,Strong squad asset
458,Ollie Anderson,Domestic,61000,10000,71000,1,Active,77000,73.8,22.34,Strong squad asset
459,Travis Turner,Domestic,82000,6000,88000,1,Active,43000,76.2,10.65,High-value starter
460,Trent Latham,Domestic,85000,13000,98000,2,Active,62000,78.2,20.25,High-value starter
461,Reeza Elgar,Domestic,130000,9000,139000,2,Released,95000,88.3,24.69,Elite / overseas-standard
462,Shadab Ayub,Overseas,36000,6000,42000,1,Active,38000,63.8,9.86,Development / squad
463,Wanindu Embuldeniya,Overseas,71000,6000,77000,2,Expiring,105000,73.8,7.2,Strong squad asset
464,Dwayne Shepherd,Domestic,154000,14000,168000,2,Active,223000,86.4,17.1,Elite / overseas-standard
465,Stuart Overton,Academy,123000,18000,141000,1,Active,67000,81.2,21.92,High-value starter
466,Jamie Stokes,Academy,143000,21000,164000,3,Active,117000,85.5,17.89,Elite / overseas-standard
467,Ollie Overton,Domestic,92000,6000,98000,3,Active,115000,77.8,30.25,High-value starter
468,Tom Archer,Overseas,75000,6000,81000,2,Active,101000,69.9,16.58,Strong squad asset
469,Tilak Iyer,Overseas,25000,1000,26000,1,Active,13000,64.2,23.4,Development / squad
470,Joe Potts,Domestic,173000,23000,196000,3,Active,128000,85.3,23.25,Elite / overseas-standard
471,Marcus Lyon,Domestic,80000,11000,91000,2,Expiring,107000,79.5,35.56,High-value starter
472,Mark Boult,Academy,123000,19000,142000,1,Active,94000,77.9,15.35,High-value starter
473,Anrich Elgar,Academy,46000,6000,52000,1,Active,26000,65.4,10.46,Strong squad asset
474,Shadab Shakeel,Domestic,76000,6000,82000,1,Expiring,61000,73.5,13.08,Strong squad asset
475,Asitha Karunaratne,Domestic,63000,12000,75000,1,Released,38000,71.2,8.66,Strong squad asset
476,Shai Chase,Domestic,79000,14000,93000,1,Active,95000,66.5,13.31,Strong squad asset
477,Moeen Carse,Domestic,83000,11000,94000,2,Active,73000,75.1,35.23,High-value starter
478,Liam Stokes,Academy,64000,9000,73000,1,Active,55000,72.6,21.1,Strong squad asset
479,Tom Pope,Domestic,123000,7000,130000,3,Released,119000,82.1,19.2,High-value starter
480,Ben Potts,Domestic,103000,10000,113000,3,Active,109000,81.8,19.18,High-value starter
481,Rohit Pant,Overseas,108000,17000,125000,1,Active,113000,76.4,20.06,High-value starter
482,Sam Woakes,Domestic,69000,5000,74000,2,Active,60000,67.5,18.99,Strong squad asset
483,Tim Turner,Domestic,100000,13000,113000,1,Expiring,83000,76.7,34.48,High-value starter
484,Trent Kuggeleijn,Academy,66000,9000,75000,2,Active,44000,65.0,22.49,Strong squad asset
485,Temba Amla,Domestic,65000,4000,69000,2,Active,44000,69.0,11.24,Strong squad asset
486,Fakhar Butt,Academy,120000,6000,126000,1,Active,173000,76.0,22.81,High-value starter
487,Dasun Perera,Domestic,82000,9000,91000,1,Active,59000,77.7,23.98,High-value starter
488,Kieran Shepherd,Academy,54000,3000,57000,1,Active,51000,65.6,15.76,Strong squad asset
489,Chris Curran,Overseas,122000,17000,139000,2,Active,136000,80.9,24.39,High-value starter
490,Ben Archer,Academy,76000,9000,85000,2,Active,79000,72.2,12.28,Strong squad asset
491,Jonny Bairstow,Domestic,60000,7000,67000,1,Active,88000,73.3,32.21,Strong squad asset
492,Matt Pope,Overseas,107000,13000,120000,2,Active,99000,78.2,21.21,High-value starter
493,KL Siraj,Domestic,92000,17000,109000,2,Active,68000,82.1,25.5,High-value starter
494,Jonny Crawley,Domestic,51000,4000,55000,2,Active,44000,70.1,14.06,Strong squad asset
495,Matthew Wade,Overseas,100000,11000,111000,2,Active,119000,77.8,8.63,High-value starter
496,Ben Chapman,Academy,95000,16000,111000,2,Active,141000,76.6,22.04,High-value starter
497,Kagiso Fortuin,Domestic,65000,7000,72000,1,Active,63000,71.4,41.11,Strong squad asset
498,Saud Mir,Academy,47000,3000,50000,1,Active,43000,74.3,29.29,Strong squad asset
499,Sachith Shanaka,Domestic,19000,2000,21000,1,Expiring,11000,53.9,29.1,Depth option
500,Kemar Roach,Overseas,174000,14000,188000,2,Expiring,207000,87.8,19.31,Elite / overseas-standard
501,Harry Pope,Academy,37000,4000,41000,1,Active,21000,64.8,25.38,Development / squad
502,Jack Overton,Academy,104000,13000,117000,2,Active,148000,79.4,20.68,High-value starter
